SID,DAY,OPENINGTIME,CLOSINGTIME
1854,0,00:00,12:30
1855,6,00:00,23:59
1855,4,5:45,19:15
1855,1,10:30,23:59
1855,2,00:00,2:15
1855,2,17:30,19:15
1855,3,17:15,22:00
1855,5,11:00,23:59
1855,6,00:00,3:45
1856,0,14:30,18:00
1856,1,10:45,14:30
1856,2,10:45,14:30
1856,3,14:15,23:59
1856,4,00:00,3:30
1856,5,14:15,23:59
1856,6,00:00,3:30
1856,4,7:45,19:45
1856,6,15:00,18:00
1857,0,00:00,23:59
1857,1,00:00,23:59
1857,3,12:00,13:30
1857,2,12:15,16:45
1857,4,6:45,16:45
1857,5,15:00,23:59
1857,6,00:00,3:30
1857,6,10:45,13:15
1858,0,00:00,23:59
1858,1,00:00,23:59
1858,4,11:30,15:00
1858,2,7:45,11:30
1858,3,7:45,11:30
1858,5,14:30,23:59
1858,6,00:00,3:30
1858,6,5:15,10:30
1859,0,11:00,12:45
1859,1,8:30,12:45
1859,2,8:30,12:45
1859,3,17:45,23:59
1859,4,00:00,1:00
1859,4,5:00,20:15
1859,5,13:15,14:30
1859,6,15:30,18:30
1860,0,00:00,23:59
1860,1,00:00,23:59
1860,5,16:30,17:45
1860,2,5:30,9:30
1860,3,5:30,9:30
1860,4,17:45,23:59
1860,5,00:00,2:15
1860,6,12:45,18:15
1861,0,13:30,17:30
1861,1,13:15,22:45
1861,3,13:15,22:45
1861,2,12:30,19:15
1861,4,17:45,18:00
1861,5,13:00,19:45
1861,6,9:45,11:00
1862,0,8:00,23:59
1862,1,00:00,1:30
1862,1,11:00,21:30
1862,2,12:00,17:45
1862,3,14:45,19:45
1862,4,6:15,17:45
1862,5,12:15,15:45
1862,6,6:00,12:30
1863,0,13:15,23:59
1863,1,00:00,1:15
1863,1,13:15,23:59
1863,2,00:00,1:15
1863,2,15:15,23:45
1863,3,9:30,23:59
1863,4,00:00,2:00
1863,4,9:30,23:59
1863,5,00:00,2:00
1863,5,15:00,23:59
1863,6,00:00,3:15
1863,6,15:00,23:59
1863,0,00:00,3:15
1864,0,7:00,17:15
1864,1,15:45,23:59
1864,2,00:00,12:30
1864,3,15:45,23:59
1864,4,00:00,12:30
1864,2,13:30,20:30
1864,4,7:30,23:59
1864,5,00:00,3:30
1864,5,7:30,23:59
1864,6,00:00,3:30
1864,6,8:30,19:00
1865,0,5:15,18:15
1865,1,5:15,18:15
1865,2,16:45,23:59
1865,3,00:00,3:45
1865,3,10:00,16:15
1865,4,10:00,16:15
1865,5,6:15,8:45
1865,6,9:00,22:30
1866,0,00:00,23:59
1866,3,16:00,20:15
1866,1,15:45,23:59
1866,2,00:00,1:30
1866,2,7:15,8:45
1866,4,14:00,21:30
1866,5,14:00,21:30
1866,6,14:00,21:30
1867,0,00:00,23:59
1867,3,10:30,23:59
1867,4,00:00,1:15
1867,1,11:15,23:59
1867,2,00:00,1:45
1867,2,8:00,17:15
1867,4,16:00,23:59
1867,5,00:00,12:30
1867,5,12:45,23:15
1867,6,12:45,23:15
1868,0,10:45,16:45
1868,1,10:45,16:45
1868,2,6:30,10:45
1868,4,6:30,10:45
1868,3,14:45,18:00
1868,5,15:45,23:59
1868,6,00:00,12:30
1868,6,6:15,10:15
1869,0,00:00,23:59
1869,4,9:30,12:30
1869,1,5:15,12:45
1869,2,8:45,9:00
1869,3,17:45,23:59
1869,4,00:00,12:30
1869,5,9:15,19:00
1869,6,9:00,23:45
1870,0,11:45,18:15
1870,1,11:45,12:00
1870,2,11:45,12:00
1870,3,8:00,10:00
1870,4,15:45,22:00
1870,6,15:45,22:00
1870,5,9:00,16:00
1871,0,9:00,23:59
1871,1,00:00,1:00
1871,1,15:00,18:15
1871,4,15:00,18:15
1871,2,5:15,19:45
1871,3,9:00,21:00
1871,5,9:00,21:00
1871,6,5:15,8:30
1872,6,11:00,23:45
1872,1,13:30,23:30
1872,2,13:30,23:59
1872,3,00:00,2:30
1872,3,15:00,23:59
1872,4,00:00,2:15
1872,5,15:00,23:59
1872,6,00:00,2:15
1872,4,7:15,8:15
1873,0,8:30,16:15
1873,1,8:30,16:15
1873,2,14:30,23:59
1873,3,00:00,1:15
1873,3,8:15,17:45
1873,6,8:15,17:45
1873,4,12:00,13:00
1873,5,5:30,11:30
1874,3,00:00,23:59
1874,4,00:00,23:59
1874,0,6:30,7:15
1874,1,13:30,19:15
1874,6,13:30,19:15
1874,2,11:45,23:59
1874,3,00:00,3:30
1874,5,11:45,23:59
1874,6,00:00,3:30
1875,0,00:00,23:59
1875,2,00:00,23:59
1875,4,9:00,17:15
1875,1,12:30,15:30
1875,3,12:30,15:30
1875,5,14:45,23:59
1875,6,00:00,3:15
1875,6,14:00,15:45
1876,0,00:00,23:59
1876,2,8:15,23:59
1876,3,00:00,2:15
1876,1,10:15,12:15
1876,3,14:00,23:59
1876,4,00:00,2:15
1876,4,15:00,16:45
1876,5,16:15,18:30
1876,6,16:45,21:30
1877,0,6:45,8:15
1877,1,6:45,8:15
1877,2,6:45,8:15
1877,3,6:45,8:15
1877,4,15:00,23:59
1877,5,00:00,3:00
1877,5,8:30,12:45
1877,6,9:15,21:00
1878,6,00:00,23:59
1878,2,6:45,18:00
1878,1,15:30,23:59
1878,2,00:00,2:45
1878,3,15:30,23:59
1878,4,00:00,2:45
1878,4,14:45,17:30
1878,5,14:45,17:30
1879,0,00:00,23:59
1879,3,11:45,23:59
1879,4,00:00,3:30
1879,1,17:00,23:59
1879,2,00:00,12:30
1879,2,17:00,23:59
1879,3,00:00,12:30
1879,4,6:45,11:30
1879,5,6:45,11:30
1879,6,16:45,17:45
1880,0,10:15,19:00
1880,1,14:15,19:30
1880,2,17:45,18:45
1880,3,16:00,23:59
1880,4,00:00,12:45
1880,4,12:45,16:45
1880,5,13:00,23:59
1880,6,00:00,1:45
1880,6,13:30,15:00
1881,6,17:30,20:15
1881,1,8:00,16:45
1881,3,8:00,16:45
1881,2,6:30,12:45
1881,4,11:45,14:45
1881,5,13:00,23:30
1882,6,17:15,23:59
1882,0,00:00,1:30
1882,3,14:30,23:59
1882,4,00:00,1:45
1882,4,15:00,23:59
1882,5,00:00,3:30
1883,0,12:15,23:59
1883,1,00:00,3:00
1883,1,13:30,20:45
1883,2,6:45,18:45
1883,3,6:15,23:59
1883,4,00:00,2:30
1883,4,8:00,16:15
1883,5,13:30,16:15
1883,6,14:45,21:30
1884,0,5:30,19:30
1884,1,5:30,19:30
1884,2,5:30,9:45
1884,3,5:30,9:45
1884,4,14:15,19:15
1884,5,11:30,16:30
1884,6,6:45,23:59
1884,0,00:00,3:45
1885,0,5:45,8:30
1885,1,10:00,18:15
1885,2,8:30,17:30
1885,3,8:45,16:30
1885,4,14:45,23:59
1885,5,00:00,12:15
1885,5,5:30,16:30
1885,6,17:00,23:59
1885,0,00:00,12:15
1886,0,5:45,15:30
1886,1,5:45,15:30
1886,2,7:15,14:00
1886,3,9:45,20:30
1886,4,8:15,22:30
1886,5,17:00,21:15
1886,6,17:00,21:15
1887,0,7:15,10:30
1887,1,6:30,10:45
1887,2,8:30,22:15
1887,3,5:15,7:15
1887,4,9:00,23:59
1887,5,00:00,3:15
1887,5,9:00,23:59
1887,6,00:00,3:15
1887,6,11:30,17:30
1888,0,10:30,13:30
1888,3,6:45,20:00
1888,6,13:00,23:59
1888,0,00:00,1:30
1889,0,00:00,23:59
1889,2,6:00,18:30
1889,1,16:15,20:15
1889,3,10:15,12:15
1889,4,14:30,19:45
1889,5,11:15,20:15
1889,6,11:15,20:15
1890,0,17:30,23:59
1890,1,00:00,3:30
1890,1,5:15,6:15
1890,3,5:15,6:15
1890,2,16:30,19:15
1890,4,17:15,22:45
1890,5,5:15,9:00
1890,6,11:00,17:45
1891,0,00:00,23:59
1891,1,00:00,23:59
1891,3,11:15,21:30
1891,2,11:45,22:45
1891,4,6:15,18:00
1891,6,6:15,18:00
1891,5,12:45,14:30
1892,0,14:45,17:45
1892,1,8:45,20:00
1892,3,8:45,20:00
1892,2,10:45,11:15
1892,4,6:30,12:00
1892,5,7:00,20:00
1892,6,10:45,17:30
1893,0,7:30,16:45
1893,1,14:45,23:59
1893,2,00:00,2:00
1893,2,10:30,23:59
1893,3,00:00,1:30
1893,3,15:00,23:59
1893,4,00:00,3:15
1893,4,10:45,18:45
1893,5,10:30,23:59
1893,6,00:00,2:15
1893,6,15:15,23:59
1893,0,00:00,1:30
1894,0,00:00,23:59
1894,3,13:45,17:00
1894,1,11:45,16:15
1894,2,9:45,23:59
1894,3,00:00,2:45
1894,4,12:45,13:30
1894,5,7:00,18:15
1894,6,14:15,16:45
1895,0,00:00,23:59
1895,1,00:00,23:59
1895,2,00:00,23:59
1895,4,14:45,17:00
1895,3,11:45,16:15
1895,5,9:00,23:59
1895,6,00:00,3:30
1895,6,5:00,7:00
1896,0,16:00,22:15
1896,3,10:15,16:00
1896,4,5:30,23:59
1896,5,00:00,3:30
1896,6,16:00,17:00
1897,0,00:00,23:59
1897,5,11:15,14:30
1897,1,16:00,21:15
1897,2,15:30,23:59
1897,3,00:00,12:45
1897,3,17:00,23:59
1897,4,00:00,2:45
1897,4,17:00,22:30
1897,6,17:45,18:15
1898,0,7:00,13:15
1898,1,7:00,13:15
1898,2,7:45,23:59
1898,3,00:00,3:00
1898,3,10:30,13:00
1898,4,5:45,15:30
1898,5,14:45,23:30
1898,6,11:45,14:00
1899,0,17:45,23:59
1899,1,00:00,3:45
1899,1,17:45,23:59
1899,2,00:00,3:45
1899,2,17:45,23:59
1899,3,00:00,3:45
1899,3,6:30,11:30
1899,4,6:30,16:30
1899,5,12:00,18:30
1899,6,7:15,12:00
1900,0,00:00,23:59
1900,4,12:15,13:00
1900,1,5:30,22:15
1900,2,6:00,13:30
1900,3,10:45,13:15
1900,5,9:00,12:00
1900,6,8:45,18:45
1901,0,00:00,23:59
1901,2,00:00,23:59
1901,3,00:00,23:59
1901,5,7:15,23:59
1901,6,00:00,3:30
1901,1,14:45,17:00
1901,4,8:15,21:30
1901,6,17:45,23:59
1901,0,00:00,1:15
1902,0,00:00,23:59
1902,3,7:00,23:59
1902,4,00:00,2:15
1902,1,10:00,15:45
1902,5,10:00,15:45
1902,2,17:15,23:59
1902,3,00:00,3:00
1902,4,17:15,23:59
1902,5,00:00,3:00
1902,6,12:00,23:59
1902,0,00:00,1:15
1903,0,14:00,17:45
1903,1,9:30,19:30
1903,2,16:45,23:59
1903,3,00:00,12:15
1903,3,7:30,23:15
1903,4,14:00,23:59
1903,5,00:00,2:00
1903,5,15:45,17:00
1903,6,16:45,18:30
1904,0,00:00,23:59
1904,1,00:00,23:59
1904,4,17:45,23:59
1904,5,00:00,12:00
1904,2,6:00,11:45
1904,3,11:30,13:00
1904,5,5:30,18:00
1904,6,16:15,22:00
1905,0,10:45,18:15
1905,1,12:45,16:45
1905,2,5:15,12:15
1905,3,5:15,12:15
1905,4,17:45,23:59
1905,5,00:00,1:30
1905,5,8:15,18:15
1905,6,11:45,21:15
1906,0,7:30,22:15
1906,1,7:30,22:15
1906,2,6:45,9:00
1906,4,6:45,9:00
1906,3,11:45,20:30
1906,5,8:30,16:00
1906,6,10:45,22:15
1907,0,00:00,23:59
1907,3,9:30,11:45
1907,1,5:15,12:30
1907,6,17:30,23:59
1907,0,00:00,12:15
1908,0,17:45,22:45
1908,1,8:45,17:00
1908,2,8:45,17:00
1908,3,8:45,19:15
1908,4,6:30,18:45
1908,5,11:15,12:45
1908,6,6:15,14:00
1909,0,16:00,23:59
1909,1,00:00,2:15
1909,1,6:15,20:15
1909,2,5:00,23:59
1909,3,00:00,3:15
1909,4,5:00,23:59
1909,5,00:00,3:15
1909,3,13:15,23:59
1909,4,00:00,12:45
1909,5,16:15,17:15
1909,6,10:15,23:59
1909,0,00:00,2:15
1910,0,17:15,23:59
1910,1,00:00,1:30
1910,1,17:15,23:59
1910,2,00:00,1:30
1910,2,11:30,14:15
1910,5,11:30,14:15
1910,3,13:30,23:59
1910,4,00:00,3:30
1910,4,10:30,12:00
1910,6,5:45,12:45
1911,0,00:00,23:59
1911,2,9:30,23:59
1911,3,00:00,3:30
1911,1,6:00,14:00
1911,3,6:30,9:00
1911,4,7:30,14:45
1911,5,16:00,21:45
1911,6,10:30,17:30
1912,0,17:45,23:59
1912,1,00:00,12:30
1912,1,17:45,23:59
1912,2,00:00,12:30
1912,3,8:00,15:30
1913,0,16:15,19:00
1913,1,17:00,18:15
1913,2,16:15,21:15
1913,3,7:30,23:59
1913,4,00:00,3:15
1913,5,7:30,23:59
1913,6,00:00,3:15
1913,4,5:45,23:59
1913,5,00:00,3:30
1913,6,7:00,10:00
1914,0,12:30,23:59
1914,1,00:00,2:45
1914,1,13:00,23:59
1914,2,00:00,2:00
1914,2,17:15,23:59
1914,3,00:00,12:15
1914,6,17:15,23:59
1914,0,00:00,12:15
1914,3,10:00,16:00
1914,4,16:15,23:59
1914,5,00:00,12:30
1914,5,6:45,14:30
1915,0,5:15,21:30
1915,1,5:15,21:30
1915,2,5:45,19:30
1915,3,9:00,18:45
1915,5,9:00,18:45
1915,4,14:15,16:15
1915,6,14:15,16:15
1916,0,7:45,19:45
1916,1,6:00,23:59
1916,2,00:00,1:30
1916,2,5:30,23:30
1916,3,7:30,22:45
1916,6,7:30,22:45
1916,4,11:30,12:15
1916,5,14:00,23:45
1917,0,15:45,22:00
1917,1,15:45,22:00
1917,2,15:30,19:00
1917,5,15:30,19:00
1917,3,12:30,15:45
1917,4,17:30,23:59
1917,5,00:00,1:00
1917,6,6:45,7:15
1918,0,5:15,17:30
1918,1,14:15,20:00
1918,4,14:15,20:00
1918,2,9:30,13:30
1918,3,7:00,18:30
1918,5,11:00,22:15
1918,6,5:15,16:30
1919,0,14:00,20:30
1919,1,14:15,23:59
1919,2,00:00,3:30
1919,3,14:15,23:59
1919,4,00:00,3:30
1919,2,7:30,20:30
1919,4,10:15,16:00
1919,5,7:15,23:59
1919,6,00:00,3:30
1919,6,7:15,23:59
1919,0,00:00,3:30
1920,0,00:00,23:59
1920,3,12:15,18:00
1920,1,9:45,12:00
1920,2,10:45,18:45
1920,4,17:00,23:59
1920,5,00:00,12:15
1920,5,11:00,16:30
1920,6,16:00,23:30
1921,0,10:30,19:15
1921,1,10:30,19:15
1921,2,10:30,21:00
1921,3,10:30,21:00
1921,4,17:30,23:30
1921,5,12:45,21:00
1921,6,15:00,23:59
1921,0,00:00,2:00
1922,0,00:00,23:59
1922,5,10:45,12:00
1922,1,5:00,9:15
1922,2,5:00,9:15
1922,3,5:00,9:15
1922,4,11:00,21:15
1922,6,10:00,15:00
1923,0,00:00,23:59
1923,3,00:00,23:59
1923,2,17:30,18:30
1923,4,14:00,22:30
1924,0,17:45,23:59
1924,1,00:00,1:30
1924,1,8:45,21:30
1924,2,7:30,8:30
1924,3,7:30,8:30
1924,4,16:30,23:45
1924,5,8:00,20:45
1924,6,7:45,11:00
1925,0,6:30,23:59
1925,1,00:00,1:15
1925,1,15:00,23:59
1925,2,00:00,1:45
1925,2,8:30,10:00
1925,3,17:00,21:00
1925,4,11:15,13:30
1925,5,11:15,13:30
1925,6,10:15,11:30
1926,0,00:00,23:59
1926,2,5:00,23:59
1926,3,00:00,3:30
1926,1,9:00,22:30
1926,3,7:15,12:30
1926,4,5:45,9:00
1926,5,9:45,22:45
1926,6,11:45,23:59
1926,0,00:00,3:45
1927,0,00:00,23:59
1927,4,17:45,21:30
1927,1,6:15,23:59
1927,2,00:00,3:45
1927,2,6:15,22:15
1927,3,10:30,22:00
1927,5,14:15,15:00
1927,6,11:00,23:15
1928,0,00:00,23:59
1928,1,00:00,23:59
1928,3,9:00,12:15
1928,2,12:30,23:59
1928,3,00:00,1:15
1928,4,13:30,19:15
1928,5,5:30,23:45
1928,6,10:30,18:45
1929,0,14:00,20:15
1929,1,11:00,19:45
1929,2,9:30,10:45
1929,3,17:15,19:15
1929,4,11:30,16:15
1929,5,13:00,23:59
1929,6,00:00,12:30
1929,6,13:00,23:59
1929,0,00:00,12:30
1930,0,00:00,23:59
1930,2,15:00,23:59
1930,3,00:00,3:00
1930,1,12:00,23:59
1930,2,00:00,1:45
1930,4,12:00,23:59
1930,5,00:00,1:45
1930,3,15:15,23:59
1930,4,00:00,2:45
1930,5,15:00,18:15
1930,6,7:00,16:15
1931,0,00:00,23:59
1931,4,16:45,17:45
1931,1,16:45,18:15
1931,2,8:00,17:30
1931,3,8:00,17:30
1931,5,9:30,14:30
1931,6,15:45,23:59
1931,0,00:00,1:30
1932,0,00:00,23:59
1932,4,11:30,12:30
1932,1,17:30,23:59
1932,2,00:00,3:15
1932,2,9:30,17:15
1932,3,14:30,20:45
1932,5,5:30,19:45
1932,6,7:30,10:00
1933,0,00:00,23:59
1933,1,00:00,23:59
1933,2,00:00,23:59
1933,4,13:30,22:30
1933,3,7:45,12:00
1933,5,5:15,15:00
1933,6,6:15,14:00
1934,0,00:00,23:59
1934,3,15:30,17:15
1934,1,15:45,20:45
1934,2,17:30,23:59
1934,3,00:00,2:00
1934,4,9:00,23:59
1934,5,00:00,1:00
1934,5,5:30,23:59
1934,6,00:00,1:45
1934,6,14:30,21:30
1935,0,13:30,16:00
1935,1,17:45,21:00
1935,3,17:45,21:00
1935,2,8:30,20:45
1935,4,6:15,15:00
1935,5,11:45,17:00
1935,6,11:00,23:59
1935,0,00:00,1:00
1936,4,00:00,23:59
1936,0,5:15,6:00
1936,1,16:00,23:59
1936,2,00:00,1:00
1936,6,16:00,23:59
1936,0,00:00,1:00
1936,2,11:30,23:59
1936,3,00:00,3:30
1936,3,11:15,23:59
1936,4,00:00,2:30
1936,5,13:00,23:59
1936,6,00:00,2:45
1937,0,7:15,8:30
1937,1,9:30,18:00
1937,2,10:15,16:00
1937,3,10:15,16:00
1937,4,13:30,15:30
1937,5,7:30,19:00
1937,6,6:30,15:15
1938,0,15:30,23:59
1938,1,00:00,1:30
1938,1,15:30,23:59
1938,2,00:00,1:30
1938,2,12:30,21:00
1938,3,13:00,19:30
1938,4,16:45,23:59
1938,5,00:00,1:00
1938,5,15:15,22:15
1938,6,11:00,23:59
1938,0,00:00,2:45
1939,0,00:00,23:59
1939,2,6:15,16:15
1939,1,10:00,23:59
1939,2,00:00,2:00
1939,5,10:00,23:59
1939,6,00:00,2:00
1939,3,7:30,23:59
1939,4,00:00,2:15
1939,4,7:30,23:15
1939,6,7:30,13:15
1940,0,00:00,23:59
1940,3,17:45,19:45
1940,1,6:00,21:15
1940,2,6:00,21:15
1940,4,8:30,17:30
1940,5,15:00,18:15
1940,6,15:15,17:15
1941,0,17:15,23:59
1941,1,00:00,3:45
1941,1,17:15,23:59
1941,2,00:00,3:45
1941,2,12:00,23:00
1941,3,16:30,22:30
1941,4,11:15,23:59
1941,5,00:00,1:45
1941,5,11:15,13:45
1941,6,10:15,23:59
1941,0,00:00,2:00
1942,0,13:15,16:00
1942,1,12:15,23:59
1942,2,00:00,1:45
1942,4,12:15,23:59
1942,5,00:00,1:45
1942,2,14:30,22:30
1942,3,8:15,22:15
1942,5,11:00,23:59
1942,6,00:00,2:00
1942,6,10:30,11:15
1943,6,00:00,23:59
1943,0,00:00,23:59
1943,3,10:15,21:00
1943,4,10:15,21:00
1943,2,12:30,15:30
1943,5,10:00,19:30
1944,0,5:45,23:59
1944,1,00:00,1:30
1944,1,15:30,23:59
1944,2,00:00,2:15
1944,2,8:15,11:45
1944,3,8:15,11:45
1944,4,5:00,23:15
1944,5,8:15,10:00
1944,6,5:30,12:45
1945,6,12:00,19:30
1945,1,13:30,14:30
1945,2,17:15,18:15
1945,3,17:15,18:15
1945,4,6:00,17:30
1945,5,14:45,22:45
1946,0,10:30,18:30
1946,1,9:45,23:59
1946,2,00:00,3:15
1946,2,16:00,22:15
1946,6,16:00,22:15
1946,3,7:15,16:15
1946,4,9:15,12:00
1946,5,15:45,23:30
1947,0,17:00,23:59
1947,1,00:00,3:15
1947,1,17:00,23:59
1947,2,00:00,3:15
1947,2,17:00,23:59
1947,3,00:00,3:15
1947,3,17:00,23:59
1947,4,00:00,3:15
1947,4,12:15,19:15
1947,5,17:45,23:59
1947,6,00:00,2:00
1947,6,17:45,23:59
1947,0,00:00,2:45
1948,0,00:00,23:59
1948,4,9:00,11:15
1948,3,15:45,21:45
1948,5,8:30,20:45
1949,0,14:30,16:00
1949,1,12:15,13:45
1949,2,13:45,23:59
1949,3,00:00,3:00
1949,5,13:45,23:59
1949,6,00:00,3:00
1949,3,10:45,23:59
1949,4,00:00,2:00
1949,4,17:15,21:45
1949,6,7:00,21:30
1950,0,16:00,17:15
1950,1,16:00,17:15
1950,2,17:15,18:45
1950,3,16:30,20:30
1950,4,15:30,23:59
1950,5,00:00,3:15
1950,5,12:30,14:45
1950,6,13:30,20:45
1951,0,13:30,23:59
1951,1,00:00,3:30
1951,1,11:00,23:15
1951,2,9:45,23:45
1951,3,16:30,21:45
1951,4,17:15,23:59
1951,5,00:00,3:00
1951,5,17:30,21:45
1951,6,15:15,23:30
1952,0,7:45,16:30
1952,1,7:45,16:30
1952,2,10:15,14:45
1952,3,10:15,14:45
1952,4,14:00,15:15
1952,5,17:15,18:15
1952,6,17:15,18:15
1953,0,00:00,23:59
1953,2,11:15,23:59
1953,3,00:00,3:15
1953,1,10:30,21:00
1953,3,13:00,23:59
1953,4,00:00,3:30
1953,6,13:00,23:59
1953,0,00:00,3:30
1953,4,13:00,23:59
1953,5,00:00,12:00
1953,5,15:15,16:00
1954,0,16:15,19:15
1954,1,16:15,19:15
1954,2,7:45,8:30
1954,3,7:45,8:30
1954,4,9:45,18:00
1954,6,9:45,18:00
1954,5,13:00,20:15
1955,0,00:00,23:59
1955,5,11:00,12:45
1955,1,13:15,21:30
1955,2,15:45,21:30
1955,3,9:00,15:30
1955,4,13:15,21:15
1955,6,7:00,9:15
1956,0,11:15,15:15
1956,1,15:45,23:59
1956,2,00:00,1:45
1956,2,9:00,23:59
1956,3,00:00,1:45
1956,6,9:00,23:59
1956,0,00:00,1:45
1956,3,7:30,18:45
1956,4,15:30,16:30
1956,5,14:00,19:15
1957,0,00:00,23:59
1957,5,11:15,22:15
1957,1,10:00,23:59
1957,2,00:00,3:30
1957,2,10:00,23:59
1957,3,00:00,3:30
1957,3,14:30,15:45
1957,4,8:45,19:30
1957,6,6:45,19:15
1958,0,8:30,13:00
1958,1,8:30,13:00
1958,2,13:00,23:59
1958,3,00:00,12:45
1958,5,13:00,23:59
1958,6,00:00,12:45
1958,3,8:15,23:59
1958,4,00:00,1:30
1958,4,14:30,23:59
1958,5,00:00,2:45
1958,6,8:00,22:00
1959,0,8:45,19:15
1959,1,12:30,20:00
1959,2,16:00,23:59
1959,3,00:00,2:15
1959,3,17:00,23:59
1959,4,00:00,3:45
1959,4,13:15,18:30
1959,6,13:15,18:30
1959,5,11:15,20:30
1960,0,13:15,15:30
1960,1,13:15,15:30
1960,2,13:30,16:30
1960,3,9:15,18:30
1960,4,7:15,13:15
1960,5,8:30,12:30
1960,6,13:45,20:15
1961,0,17:15,23:00
1961,1,17:15,23:00
1961,2,13:45,20:45
1961,3,10:15,12:30
1961,4,10:15,12:30
1961,5,7:15,8:30
1961,6,15:45,18:15
1962,0,6:45,20:30
1962,1,8:45,13:45
1962,2,7:15,23:59
1962,3,00:00,2:45
1962,3,15:45,16:45
1962,4,15:45,16:45
1962,5,16:30,23:45
1962,6,9:00,11:30
1963,0,00:00,23:59
1963,1,00:00,23:59
1963,3,8:30,23:59
1963,4,00:00,2:45
1963,2,16:00,23:15
1963,4,16:00,23:15
1963,5,6:15,18:45
1963,6,17:00,23:59
1963,0,00:00,12:30
1964,0,11:30,23:45
1964,1,7:30,8:15
1964,2,7:30,8:15
1964,3,14:45,23:30
1964,4,5:45,21:30
1964,5,14:00,17:15
1964,6,12:30,23:59
1964,0,00:00,2:30
1965,0,7:00,23:59
1965,1,00:00,3:30
1965,1,7:00,23:59
1965,2,00:00,3:30
1965,3,17:00,22:15
1966,0,00:00,23:59
1966,2,00:00,23:59
1966,4,9:45,23:59
1966,5,00:00,2:30
1966,1,5:45,8:15
1966,3,10:45,14:15
1966,5,15:30,20:30
1966,6,15:45,17:30
1967,0,16:30,18:45
1967,1,16:30,18:45
1967,2,10:00,17:30
1967,3,9:00,12:15
1967,4,17:45,23:59
1967,5,00:00,2:45
1967,5,15:15,17:15
1967,6,14:30,21:45
1968,0,00:00,23:59
1968,1,00:00,23:59
1968,3,14:00,23:59
1968,4,00:00,1:45
1968,2,8:15,17:00
1968,4,8:15,17:00
1968,5,7:30,9:30
1968,6,10:00,20:15
1969,0,00:00,23:59
1969,3,15:00,23:59
1969,4,00:00,1:45
1969,1,8:00,15:00
1969,2,8:45,23:59
1969,3,00:00,3:45
1969,5,8:45,23:59
1969,6,00:00,3:45
1969,4,16:00,23:59
1969,5,00:00,2:45
1969,6,17:45,19:15
1970,0,12:15,23:59
1970,1,00:00,3:00
1970,1,5:00,7:00
1970,2,13:15,23:59
1970,3,00:00,1:00
1970,3,10:15,23:59
1970,4,00:00,3:45
1970,5,10:15,23:59
1970,6,00:00,3:45
1970,4,14:15,23:59
1970,5,00:00,2:00
1970,6,7:45,23:59
1970,0,00:00,1:30
1971,0,00:00,23:59
1971,3,11:45,23:45
1971,1,5:00,8:15
1971,2,9:00,10:00
1971,4,9:00,10:00
1971,5,17:45,19:45
1971,6,7:30,16:15
1972,0,14:15,21:45
1972,1,17:45,19:00
1972,4,17:45,19:00
1972,2,9:15,23:45
1972,6,9:15,23:45
1972,3,16:00,23:59
1972,4,00:00,12:30
1972,5,13:15,23:59
1972,6,00:00,1:15
1973,0,00:00,23:59
1973,3,6:30,9:45
1973,1,15:00,23:59
1973,2,00:00,3:30
1973,2,8:15,14:45
1973,4,6:30,15:30
1973,5,16:45,23:59
1973,6,00:00,12:45
1973,6,6:45,7:45
1974,0,12:45,23:59
1974,1,00:00,2:30
1974,1,12:45,23:59
1974,2,00:00,2:30
1974,2,12:45,23:59
1974,3,00:00,2:30
1974,3,13:30,15:15
1974,4,17:45,23:59
1974,5,00:00,1:15
1974,5,7:30,16:45
1974,6,13:45,23:59
1974,0,00:00,2:00
1975,0,00:00,23:59
1975,4,13:30,16:45
1975,1,13:15,23:59
1975,2,00:00,12:45
1975,2,13:15,23:59
1975,3,00:00,12:45
1975,3,11:15,23:30
1975,5,9:30,12:45
1975,6,11:30,16:00
1976,0,5:30,8:30
1976,1,5:30,8:30
1976,2,12:00,23:59
1976,3,00:00,3:00
1976,3,12:15,21:45
1976,4,15:15,17:45
1976,5,12:30,16:15
1976,6,6:00,14:45
1977,0,00:00,23:59
1977,1,00:00,23:59
1977,3,11:30,23:59
1977,4,00:00,3:00
1977,4,11:30,23:59
1977,5,00:00,3:00
1977,2,14:00,23:59
1977,3,00:00,3:45
1977,5,10:00,15:15
1977,6,12:30,21:00
1978,0,16:15,23:59
1978,1,00:00,2:30
1978,1,13:15,15:15
1978,4,13:15,15:15
1978,2,6:00,12:30
1978,5,6:00,12:30
1978,3,11:00,12:30
1978,6,16:30,20:30
1979,0,7:45,12:00
1979,1,17:45,22:45
1979,5,17:45,22:45
1979,2,12:15,20:00
1979,3,17:45,23:59
1979,4,00:00,12:00
1979,4,17:45,23:59
1979,5,00:00,12:00
1979,6,8:45,16:30
1980,6,17:15,20:45
1980,1,17:00,18:45
1980,2,11:45,12:00
1980,3,11:45,12:00
1980,4,17:15,23:59
1980,5,00:00,1:15
1980,5,5:30,23:59
1980,6,00:00,3:30
1981,0,9:15,12:45
1981,1,9:15,12:45
1981,2,6:45,16:00
1981,3,17:45,23:15
1981,5,17:45,23:15
1981,4,10:45,13:00
1981,6,11:30,19:30
1982,0,11:00,21:15
1982,1,14:00,23:15
1982,2,13:00,23:59
1982,3,00:00,12:00
